Type, Number, Description, Latitude, LatitudeCoord, Longtitude, LongtitudeCoord, Latitude2, LatitudeCoord2, Longtitude2, LongtitudeCoord2
Real Estate; 3610; AAAA; N; 0,5809879447930998; E; 0,7845496267346255; S; 0,9556522084090512; E;0,6465609882500191 
Lot;1772; Pristine Crest Gateway; S; 0,21322090933921578; E; 0,9452070209408685; N; 0,284207652291265; E;0,8748574661155343 
Lot;38953; Ever Estate Garden; S; 0,041897777270316516; E; 0,9342966460809945; S; 0,9011694451478736; W;0,3346976878293848 
Real Estate; 94712; Enchanted Ridge Forest; S; 0,18885047158700086; E; 0,9572670561615444; S; 0,979719134473352; W;0,8187079838907407 
Real Estate; 30067; Violet Palms Beach; S; 0,2570355498247564; E; 0,9683105617600483; N; 0,476594838102651; E;0,13681642688601836 
Real Estate; 86917; Dappled Haven Courts; S; 0,24475458758642854; E; 0,9700940943687557; N; 0,648624448995753; E;0,5422727781478822 
Real Estate; 97249; Fresh Valley Domain; S; 0,17581858340549428; E; 0,966641967994763; S; 0,6835352567186648; E;0,11259133193378734 
Real Estate; 75174; Ivy Vista Heights; S; 0,16370317269513146; E; 0,9542593049303202; N; 0,7484569348199122; W;0,4616363265588732 
Real Estate; 61363; Cedar Woods Enclave; S; 0,03719455033959207; E; 0,9562048764888269; S; 0,9629577862357713; E;0,8733108194729169 
Lot;72455; Sheltered Cliffside Harbour; S; 0,035228540924233; E; 0,9667556665197935; N; 0,7040057127009299; W;0,027318529745870346 
Lot;36354; Brisk Garden Bend; S; 0,1572379870257341; E; 0,9686020417863742; S; 0,0001813802370623785; E;0,5871877413029187 
Real Estate; 7956; Meadow Meadow Acres; S; 0,025836541529718038; E; 0,9505746060978341; N; 0,04495730387441521; E;0,7147471906251057 
Lot;86703; Violet Lake Summit; S; 0,2706549882088115; E; 0,9729582918764633; S; 0,6532648737818908; W;0,599681464517863 
Real Estate; 88815; Desert Preserve Terrace; S; 0,11675791544262981; E; 0,9731303679561241; N; 0,4423157740235507; E;0,5995022879277808 
Lot;96004; Starlit Bay Preserve; S; 0,13645506321375755; E; 0,9752667939195242; N; 0,7964876717250238; W;0,0586666185506014 
Lot;43769; Woodland Sanctuary Point; S; 0,03637298403582079; E; 0,9835861576374905; N; 0,5693751252994671; W;0,28636991397887845 
Lot;97318; Serene Grove Glade; S; 0,3047982183391271; E; 0,9965295162437254; S; 0,4431611211581412; E;0,47890177505644793 
Real Estate; 20149; Open Vista Field; N; 0,0821435298277351; E; 0,8817400233715604; N; 0,9562423677463312; W;0,06188344084451558 
Real Estate; 88517; Blissful Arbor Knoll; N; 0,027922239884620392; E; 0,9126479374394332; S; 0,31336616232779824; E;0,044808566458674814 
Real Estate; 48874; Misty Rapids Glade; N; 0,13138942403771992; E; 0,8966044932138564; S; 0,2611521039930529; E;0,6205328481178858 
Real Estate; 9934; Shady Wood Arch; N; 0,12711790691289315; E; 0,9151168395458985; N; 0,7452651436126291; W;0,052964354140624836 
Lot;18770; Hidden Creek Vale; N; 0,22425557241694782; E; 0,8916874563156387; N; 0,8288191125956924; W;0,07642689310694206 
Real Estate; 51277; Calming Overlook Plateau; N; 0,19708445016970055; E; 0,9051918999991664; N; 0,9727827855715777; W;0,7221368596526379 
Real Estate; 35340; Blooming Woodland Isle; N; 0,18308517952940118; E; 0,9194494716267395; S; 0,36434440824231484; W;0,12005035341685222 
Real Estate; 71667; Quiet Falls Lane; N; 0,021155933634974144; E; 0,9226730871718354; N; 0,887552869920497; W;0,9315748789691151 
Real Estate; 29514; Towering Riverbank Harbour; N; 0,008052741272823849; E; 0,9298949587877827; S; 0,3543252570004177; E;0,734511919867957 
Real Estate; 30264; Meadowy Riverbank Forest; N; 0,10935268225188477; E; 0,9273992238740372; N; 0,2762775320958962; E;0,3118312574668972 
Real Estate; 9695; Golden Knoll Oasis; N; 0,12838123019620684; E; 0,9406057296391638; S; 0,915487254887091; W;0,6832956031308162 
Lot;44810; Jade Oasis Domain; N; 0,16645128499805406; E; 0,9315492405893047; N; 0,7944556450559274; W;0,7873526316953184 
Lot;32860; Open Pathway Lanes; N; 0,15449819040085278; E; 0,9384406235428591; N; 0,1698277691590272; W;0,49575492303764623 
Lot;29249; Radiant View Crossing; N; 0,20639464263893081; E; 0,9451402636578435; S; 0,8381136903739025; E;0,2869892220666034 
Lot;40673; Serene Shire Dales; N; 0,22335111949548736; E; 0,9387485068175302; N; 0,8005284894131385; W;0,359434810690902 
Real Estate; 52169; Meadow Isle Cape; N; 0,24859137001125597; E; 0,9105397497019643; N; 0,8228823005462846; W;0,32407526464485203 
Real Estate; 84876; Shady Cliffside Arch; N; 0,27138291545393045; E; 0,918537946758115; S; 0,8736092681300901; E;0,14533364928848203 
Lot;61785; Quiet Bridge Reserve; N; 0,30945784337319604; E; 0,8951829336719789; N; 0,3695075008913923; E;0,7566299888240442 
Lot;1726; Still Basin Gateway; N; 0,33868865036150986; E; 0,915237992551426; N; 0,6330276910081662; E;0,6758256383162096 
Lot;51740; Timbered Bay Domain; N; 0,2721357605361433; E; 0,940812823428435; S; 0,840136699395256; W;0,7594038527798986 
Real Estate; 99365; Rolling Field Run; N; 0,0328841379492103; E; 0,9705300232535458; N; 0,62903746243552; W;0,4546647480199433 
Real Estate; 43514; Crystal Bluff Crossing; N; 0,1801934227460229; E; 0,9583605544839799; N; 0,24016731124479296; E;0,2649959262065612 
Real Estate; 25605; Mellow Waters Pines; N; 0,20754266757516038; E; 0,9761446397068185; N; 0,5759015604452037; W;0,312540257713271 
Lot;43579; Mellow Valley Crossing; N; 0,08543336344141061; E; 0,9808503280817137; S; 0,44842612002157656; W;0,7948756637341696 
Lot;30428; Forested Summit Meadowlands; N; 0,007804936382132532; E; 0,9858901338158432; N; 0,9808969441413756; E;0,7510781757550457 
Lot;69306; Desert Parkland Flats; N; 0,03708151761601197; E; 0,9972655137088211; N; 0,5258006857636611; E;0,8596140009088815 
Lot;40242; Towering Cove Grove; N; 0,12576669388661776; E; 0,9947754097981845; S; 0,9730322226590812; E;0,8648039661167245 
Lot;1246; Blooming Vista Plains; N; 0,20941518476733556; E; 0,9868775525427338; N; 0,2820859516398555; E;0,41627129002426 
Real Estate; 43770; Elm Terraces Arcadia; N; 0,28317788093969665; E; 0,9460230198486653; N; 0,5494517860574992; W;0,11826079290382996 
Lot;72584; Fresh Desert Ridge; N; 0,2628961383512598; E; 0,9642079761765446; S; 0,7720085503330948; E;0,44856374926775033 
Lot;92142; Bright Vista Corner; N; 0,31229416367330554; E; 0,9535297617028063; S; 0,15270760188384236; E;0,1411788074146979 
Lot;4052; Open Preserve Terrace; N; 0,3365411837805906; E; 0,949865457396703; N; 0,8947537790967863; W;0,9085814712102531 
Lot;1818; Flowing Crest Vale; N; 0,28020076738629374; E; 0,9811653493783703; S; 0,7754778931995323; W;0,2525847027082333 
Lot;35900; Golden Acreage Peaks; N; 0,31367846682234335; E; 0,9957695204158593; S; 0,4657358691283101; W;0,8861541433456777 
Lot;85211; Lush Field Path; N; 0,5279810050912503; E; 0,6977786433645293; N; 0,31427129912912655; E;0,12537454428069972 
Lot;3460; Whispering Dales Ridge; N; 0,5289295593808355; E; 0,7318143350556479; N; 0,04985176296511806; W;0,5661287873432471 
Lot;38878; Covered Landing Island; N; 0,5885574932467212; W; 0,8638718902604744; S; 0,37462903625376365; E;0,9109801553723568 
Lot;75907; Cozy Rapids Field; N; 0,5947605661558777; W; 0,8445837554509178; S; 0,6226501067063988; E;0,43695536838883475 
Real Estate; 55288; Enchanted Woodland Oasis; N; 0,5939620992628354; W; 0,8093178186104576; S; 0,008481246614183147; W;0,6624119312147864 
Lot;62285; Highland Prairie Cross; N; 0,6254935078549541; W; 0,8296174326444782; S; 0,5388064085812744; E;0,5045535247691133 
Lot;62959; Elm Hills Retreat; N; 0,6428014941274247; W; 0,773009687337195; N; 0,4140622849398724; E;0,6473583240481862 
Lot;72620; Fern Harbour Hills; N; 0,6415157947425287; W; 0,7523157954294921; N; 0,16586640035740008; E;0,698109134430542 
Lot;44502; Tranquil Haven Meadows; N; 0,6122562825762015; W; 0,5481304093306746; S; 0,5206510680367202; W;0,34532529950749535 
Lot;54450; Flowing Woodland Parkway; N; 0,624155364160981; W; 0,552603900861269; N; 0,33613143646767507; E;0,8870891385318965 
Lot;58308; Sparkling Oaks Gateway; N; 0,615056699399777; W; 0,5192183397999125; S; 0,9101441327272862; E;0,02596091170670678 
Lot;89643; Cedar Dales Acres; N; 0,629054574697498; W; 0,4485942667231998; N; 0,3997706898523298; E;0,2938256175675177 
Lot;25660; Summer Timber Glen; N; 0,6405159026196601; W; 0,5183143387259949; S; 0,16283673591625103; W;0,7439790100953144 
Real Estate; 78760; Hidden Marsh Harbour; N; 0,666926924331115; W; 0,7801937334306207; S; 0,636012496894577; W;0,31634760655522554 
Real Estate; 87693; Meadowy Woodland Glade; N; 0,6684458529058912; W; 0,7579900872130082; S; 0,8072588130831382; W;0,4492265756606164 
Real Estate; 24143; Velvet Hill Falls; N; 0,6700155690152931; W; 0,7216179542711831; S; 0,7181111560620983; E;0,7713894458978898 
Lot;94803; Broad Lake Gateway; N; 0,6776645206731592; W; 0,7348355388634762; N; 0,9607562749313214; W;0,8909954309257321 
Lot;67205; Violet Haven Woods; N; 0,6765193490370502; W; 0,6928689784220339; S; 0,6755653054267496; W;0,9913833492398497 
Lot;14097; Starry Ridge Glade; N; 0,6785371087665826; W; 0,6138205193408105; S; 0,6123672579414284; E;0,3140978039666861 
Lot;62523; Ivy Path Hills; N; 0,6803270311660305; W; 0,6116880864937128; N; 0,5340878661852531; W;0,2681163414902964 
Lot;49053; Enchanted Bluff Terrace; N; 0,6910086682177028; W; 0,8024860269663445; S; 0,1729630091580402; W;0,7734448865078946 
Real Estate; 50537; Lush Woods Point; N; 0,7160563687553387; W; 0,8795102936678288; N; 0,32352556704922586; W;0,7948516318828917 
Real Estate; 15160; Breezy Oasis Glens; N; 0,7137792711875899; W; 0,7145206598652634; N; 0,8688085109308176; E;0,747200150953168 
Lot;34100; Dappled Garden Reserve; N; 0,7341251358535223; W; 0,7345581137608179; S; 0,7779414577528594; W;0,39921905791445855 
Real Estate; 620; Gentle Woodland Parkway; N; 0,7451486701530872; W; 0,8324334126261095; N; 0,7822328972951992; E;0,509720775729915 
Real Estate; 12190; Lush Cove Preserve; N; 0,7421303197204132; W; 0,7616186582458213; N; 0,7962936756462919; W;0,21243078541371851 
Lot;47696; Winter Overlook Plaza; N; 0,7507270064603293; W; 0,8809025614280211; S; 0,9787425542710758; W;0,40856628680122364 
Lot;9537; Moonlit Creek Dales; N; 0,7536470952347281; W; 0,7520914031602107; N; 0,3506006648257629; E;0,8008585646651633 
Lot;5017; Forested Haven Summit; N; 0,7082085012737184; W; 0,6881657798760187; N; 0,30898544163047525; E;0,3934903947161339 
Lot;21738; Spring Forest Terrace; N; 0,7280999419205786; W; 0,6953714058666453; N; 0,3289282364458799; E;0,9851361736495503 
Lot;13721; Sunset Sanctuary Manor; N; 0,7312710293363334; W; 0,6687798214419503; S; 0,189425972559485; E;0,24786899828479603 
Lot;67710; Maple Dales Nook; N; 0,7223348608887031; W; 0,659523797929129; S; 0,6922888633973816; E;0,8422895289760131 
Real Estate; 5854; Sparkling Mountain Preserve; N; 0,7200679191956327; W; 0,6018042703756299; S; 0,7780660097359887; W;0,5131208107292703 
Lot;40612; Velvet Springs Preserve; N; 0,753133119759642; W; 0,6908618468167156; N; 0,8219356410849823; W;0,4028644703015176 
Lot;31437; Silver Valley Crossing; N; 0,7510905676288686; W; 0,6744192407129034; N; 0,4150131841880872; W;0,3004468644318552 
Lot;76744; Sapphire Acreage Gateway; N; 0,7192936314275818; W; 0,5458137386833112; S; 0,9549078031016924; E;0,64454763465191 
Lot;49225; Moonlit Meadow Landing; N; 0,7410627651146553; W; 0,5543885714500267; S; 0,22658872190251134; W;0,06838011979066205 
Real Estate; 77124; Wild Cliffside Ponds; N; 0,7719964725922355; W; 0,8506674293331825; S; 0,08778863319473407; E;0,9918164013469148 
Real Estate; 62723; Wild Acres Harbour; N; 0,7688236697683312; W; 0,7799039956484654; N; 0,2614828270455234; W;0,30475629350798306 
Real Estate; 90176; Jade Cliff Terrace; N; 0,7782198343923618; W; 0,855768638582963; S; 0,7559133749858481; E;0,7473155261986116 
Lot;36463; Lush Park Woods; N; 0,7792066402394258; W; 0,8228419717676304; S; 0,268253251662789; W;0,6873192236554198 
Real Estate; 90760; Velvet Preserve Ridge; N; 0,7831057197658969; W; 0,7760595333987029; S; 0,01216401944296397; W;0,09821974822921864 
Real Estate; 69009; Sunset Acres View; N; 0,7797245466333143; W; 0,7197171574255251; N; 0,3182564280000153; W;0,5106677530161992 
Real Estate; 66947; Blushing Forest Acres; N; 0,7919670489002134; W; 0,7937031094035519; S; 0,9396622664010561; W;0,8103342191038346 
Real Estate; 35223; Broad Pond Reserve; N; 0,797575959867977; W; 0,7387987387655348; N; 0,8349675955160621; E;0,7959662461684838 
Lot;8229; Dappled Pier Terrace; N; 0,7986550586454071; W; 0,6660866632060989; N; 0,878882851943558; E;0,3249553343965982 
Lot;38681; Brisk Preserve Dales; N; 0,7596600028678222; W; 0,5216812280073653; N; 0,8859501500900624; E;0,5924864179002826 
Real Estate; 71802; Peaceful Desert Summit; N; 0,7787739653848292; W; 0,6026153838608894; S; 0,46855335159096334; W;0,3917691019075342 
Lot;3236; Peaceful Valley Oasis; N; 0,8054783920123174; W; 0,5475215463858714; S; 0,17534146895050184; W;0,9345818715713674 
Lot;79189; Winter Basin Nook; N; 0,7753767863418769; W; 0,4684241834044739; S; 0,059513661636178994; E;0,48938382817134773 
Lot;84691; Quiet Pond Fields; N; 0,8155559988897098; W; 0,8452982883532462; S; 0,4241205485953916; W;0,493990513969197 
Real Estate; 24094; Fern Dunes Heights; N; 0,8171991795150774; W; 0,7577450992343693; N; 0,5776558077473924; W;0,6950672999407258 
Lot;19162; Blissful Dales Meadow; N; 0,8965677532810399; W; 0,868202718277343; N; 0,9584044694844833; W;0,930699488114542 
Lot;81178; Enchanted Prairie Island; N; 0,8860587637094217; W; 0,5440034430547958; N; 0,6803743039509631; W;0,4850123959901037 
Real Estate; 88235; Summer Bluff Plaza; N; 0,8829841612571918; W; 0,4838619243471206; N; 0,4686975689396141; E;0,17738433340630955 
Real Estate; 44505; Calming Terraces Vale; N; 0,8948601950627788; W; 0,5449721258841873; N; 0,17155955983811177; E;0,10622714775540287 
Real Estate; 35503; Majestic Summit Retreat; N; 0,8915214590088918; W; 0,530907762905557; S; 0,8169762969278979; W;0,12083908337896554 
Lot;91591; Oakwood Preserve Marsh; N; 0,8705468835199632; W; 0,4706324026783557; N; 0,970793506682252; E;0,3686304466658803 
Lot;61347; Serene Bluff Bridge; N; 0,5912298929741099; W; 0,28797984737248494; S; 0,7586950217061674; E;0,07528375896415718 
Lot;21656; Fern Rock Trails; N; 0,6592499142452769; W; 0,3960035162086276; N; 0,7693633939920088; W;0,015205198110591955 
Lot;55956; Blushing Oaks Meadows; N; 0,6548852516649994; W; 0,3848766045931724; N; 0,6203704908237214; W;0,38695273736139413 
Real Estate; 80138; Sparkling Haven View; N; 0,6417328430050924; W; 0,3720662182008668; S; 0,9116556008812053; E;0,4546368723132109 
Real Estate; 70713; Hidden Ridge Hollow; N; 0,6354604789620653; W; 0,2778397357152744; S; 0,15548484546694596; E;0,49948358557828976 
Real Estate; 6429; Misty Woodland Enclave; N; 0,6500726604886817; W; 0,34311741028886544; S; 0,11247638569272356; W;0,8387809541469183 
Lot;35439; Quiet Basin Plateau; N; 0,669941711616334; W; 0,2961848178652148; S; 0,16506772002369163; E;0,8662163383280012 
Lot;29454; Woodland Cliffside Trails; N; 0,6955060717265227; W; 0,2646197455888031; S; 0,11831174399479427; E;0,5793565292662101 
Lot;88677; Dreamy Acres Domain; N; 0,7065706532044237; W; 0,4062062988342455; S; 0,06011789730714845; E;0,6447734340653409 
Real Estate; 17221; Soft Rock Oasis; N; 0,741652135777; W; 0,3594869717316793; S; 0,6397406451920685; E;0,690043476236273 
Lot;61742; Woodland Lake Plaza; N; 0,7094290982998414; W; 0,34214248281646475; N; 0,8142725268878438; E;0,5563897268311656 
Lot;60791; Radiant Bluff Retreat; N; 0,7117394857297034; W; 0,31584241935265045; S; 0,13971045840720386; W;0,18076555646651016 
Lot;67668; Whispering Pier Retreat; N; 0,72874482106836; W; 0,28262301293600434; N; 0,6806995389120328; W;0,2224703737022048 
Real Estate; 31849; Willow Palms Meadows; N; 0,7049523871904386; W; 0,25827023744841304; N; 0,21796562717974988; E;0,2821038515375419 
Lot;50271; Velvet River Fields; N; 0,7243008667113734; W; 0,22219010072472156; N; 0,808243425450786; E;0,6551001126700529 
Lot;89467; Breezy Bay Gateway; N; 0,7301060687763705; W; 0,22392190094853281; S; 0,9118569266956491; W;0,993401848495029 
Lot;14417; Gentle View Parkway; N; 0,73819071818634; W; 0,2690386019334333; S; 0,6866153671361285; W;0,9679655458899431 
Lot;77654; Misty Cove Summit; N; 0,782615259354916; W; 0,34862243301864615; N; 0,8105809013886289; W;0,700316992057493 
Lot;42398; Bright Meadow Estates; N; 0,8018085159383103; W; 0,2995734013323993; N; 0,1858030004120108; W;0,12402948205358555 
Lot;62195; Peaceful Hills Manor; N; 0,8145110005845663; W; 0,3143575084488901; S; 0,781862859620504; E;0,29541461412651937 
Lot;3854; Peaceful Cove Peak; N; 0,8168253108089657; W; 0,2805237988260827; S; 0,23150595129596374; E;0,10907850069888647 
Lot;55275; Highland Cliffside Creek; N; 0,8614622153422264; W; 0,30606206679996595; N; 0,19868835797020767; W;0,5854263744242559 
Lot;38437; Flowing Creek Marsh; N; 0,8744209825573287; W; 0,279646164564856; S; 0,42213037010880405; E;0,2923958640232921 
Lot;20254; Emerald Wood Estates; N; 0,9428549062570052; W; 0,882372171622257; S; 0,03410082209877696; E;0,534599190245382 
Lot;55097; Willow Meadow Domain; N; 0,9471145784003695; W; 0,8638100709997971; S; 0,8967928659306521; E;0,9339478981371836 
Lot;55456; Meadow Bluff Cape; N; 0,9468897500278705; W; 0,8471934099649318; S; 0,05196793656254117; E;0,7938734928648437 
Lot;76244; Quiet Springs Gateway; N; 0,9545585452867067; W; 0,9190209425956769; S; 0,6122057356594407; E;0,214905853999799 
Lot;45054; Calming Park Bend; N; 0,9605784073040007; W; 0,8975459504931979; S; 0,12356655648292092; E;0,5246459924103452 
Lot;81971; Starry Pier Heights; N; 0,9784472980883208; W; 0,8937004326514103; S; 0,7910515697300534; W;0,6885959119102056 
Lot;35177; Timbered Rock Plateau; N; 0,9211853337776723; W; 0,4036555218438028; N; 0,018094385753795628; W;0,6315257009751175 
Lot;53250; Serene Garden Flats; N; 0,9285775406881154; W; 0,232086899649102; N; 0,9699536431805158; E;0,7887889144337316 
Lot;65823; Meadowy Bluff Nook; N; 0,9324930625414977; W; 0,26089895103260663; N; 0,3036135999681736; E;0,36825522461986393 
Lot;21724; Velvet Terraces Dales; N; 0,9347981641722188; W; 0,18510325649806791; N; 0,4625130167511804; W;0,8293001910755224 
Lot;12364; Summer Timber Crest; N; 0,9648731489391419; W; 0,3528294136633332; S; 0,33787569527228756; E;0,46003058574422806 
Real Estate; 9877; Lush Vale Shores; N; 0,9557323522588815; W; 0,33211088833564106; N; 0,5218502494900985; E;0,9896153884905751 
Real Estate; 3534; Dappled River Trails; N; 0,9509535202313084; W; 0,2681655193024961; N; 0,40466188975277606; E;0,6391715369201539 
Lot;42292; Quiet Terraces Lake; N; 0,9510780508276; W; 0,23557202592362114; N; 0,5349600319399032; E;0,4302288977863943 
Lot;71712; Hidden Slopes Bluffs; N; 0,969668929073033; W; 0,43296651253341034; N; 0,9563774178035575; E;0,12840905818324355 
Lot;58888; Autumn Bluff Isle; N; 0,9864743290548612; W; 0,34193463841019256; N; 0,26016725623852244; W;0,9607262584913524 
